,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
8291,-118.16,33.72,29,0.0501591429,708,1059,651,3.625,5,4.2135176651,0.2581115567,1.0402750491,500000
8292,-118.15,33.76,36,0.129424024,785,1183,749,3.5985,5,3.8931909212,0.2692043896,21.5090909091,500001
8293,-118.15,33.77,36,0.7937828533,1211,1912,1172,3.5292,5,3.7252559727,0.2773705909,3.9750519751,361800
8294,-118.13,33.76,52,-0.1913009281,526,940,530,4.5469,5,4.1811320755,0.2373646209,2.0614035088,381000
8295,-118.13,33.76,44,-0.4996550607,463,652,406,4.25,5,3.8004926108,0.3000648088,1.8161559889,439300
8296,-118.14,33.75,39,-0.2925583773,634,867,567,4.0795,5,3.5185185185,0.3177944862,8.7575757576,400000
8297,-118.14,33.76,52,0.0199193617,642,1144,624,4.3889,5,4.2900641026,0.2398206948,3.1086956522,378000
8298,-118.14,33.76,50,0.1495838781,761,1179,718,3.5214,5,4.1225626741,0.2570945946,7.86,398100
8299,-118.14,33.76,44,-0.4584189954,536,741,513,3.385,5,3.1832358674,0.3282302511,3.3835616438,408300
8304,-118.12,33.76,43,0.1999835134,668,1240,646,3.7813,5,4.7523219814,0.2175895765,5.6880733945,461500
8305,-118.12,33.75,47,0.3191099242,569,1220,557,7.3672,5,5.9784560144,0.1708708709,3.1937172775,500001
8306,-118.12,33.76,45,0.1839472658,516,1127,527,7.0796,5,5.7590132827,0.1700164745,3.671009772,500001
8307,-118.12,33.75,41,-0.2572786326,491,742,414,3.9934,5,5.0048309179,0.236969112,1.942408377,500001
8308,-118.14,33.71,36,-0.0685090893,525,792,446,5.1815,5,5.5695067265,0.211352657,1.4859287054,500001
8309,-118.1,33.76,15,0.9422326883,1002,1879,974,5.6051,5,4.8151950719,0.2136460554,2.8952234206,267400
8310,-118.11,33.77,15,2.9641744221,1847,3333,1712,5.1508,5,5.3171728972,0.2029001428,6.8020408163,367300
8313,-118.13,33.77,52,0.4872614348,691,1436,671,4.6852,5,5.5096870343,0.186908304,14.36,395200
8314,-118.13,33.77,37,0.7933246748,926,1661,868,5.3046,5,5.0288018433,0.2121420389,1.0278465347,360700
8315,-118.32,33.35,27,-0.4391754983,521,744,331,2.1579,3,5.0604229607,0.3110447761,0.2234905377,450000
8317,-118.32,33.33,52,-0.2320788149,512,733,288,3.3906,3,7.3854166667,0.2407146215,4.8543046358,300000
8319,-118.48,33.43,29,-0.8785686827,214,422,173,2.6042,3,4.1387283237,0.2988826816,0.4617067834,287500
8320,-118.29,33.96,32,0.4006656978,917,2794,839,1.554,1,4.1811680572,0.2614025086,9.1907894737,100000
8321,-118.3,33.95,36,-0.3883176844,418,1367,393,1.5078,1,4.5445292621,0.2340425532,8.6518987342,99600
8322,-118.29,33.95,31,0.0941442792,792,2390,729,2,1,3.8943758573,0.2789714688,5.519630485,109800
8323,-118.3,33.95,41,-0.2641513101,550,1805,506,1.2455,1,4.0652173913,0.2673796791,5.0845070423,100800
8325,-118.3,33.95,35,-0.6650575003,305,977,283,1.5898,1,4.1766784452,0.258037225,2.8905325444,94000
8326,-118.29,33.94,38,-0.1037888341,630,1774,562,1.5615,1,4.2829181495,0.2617366016,9.5891891892,108600
8327,-118.3,33.94,36,0.3988329837,862,2521,836,2.5679,1,4.1913875598,0.2460045662,6.5142118863,114900
8328,-118.3,33.94,36,-0.2714821662,531,1390,464,2.0114,1,4.3987068966,0.260166585,7.3157894737,99300
8329,-118.29,33.94,32,0.0309156458,708,1880,590,1.6716,1,4.5779661017,0.2621251388,3.0769230769,123800
8330,-118.29,33.93,32,-0.3750305079,488,1715,475,1.7244,1,3.8210526316,0.2688705234,3.5878661088,111200
8331,-118.3,33.93,35,-0.6109924369,356,1216,326,1.2,1,3.9877300613,0.2738461538,0.8255261371,99200
8332,-118.3,33.93,36,-0.2004644982,633,2017,583,1.3962,1,3.7667238422,0.2882513661,0.7020536025,124300
8334,-118.31,33.93,37,-0.61923965,244,852,249,4.2917,1,5.1485943775,0.1903276131,0.5995777621,127900
8335,-118.31,33.94,44,-0.3571615462,367,976,335,3.6583,1,5.5343283582,0.1979503776,1.2691807542,126700
8337,-118.31,33.94,40,-0.6004543313,243,684,229,3.2206,1,5.7772925764,0.1836734694,2.4,145800
8338,-118.31,33.94,40,-0.4964478112,435,798,270,3.775,1,5.7407407407,435,0.8886414254,153800
8339,-118.31,33.93,42,-0.6691811068,201,602,186,5.5787,1,6.3064516129,0.1713554987,2.134751773,142000
8340,-118.31,33.93,43,-0.3663251163,292,997,295,4.9464,1,6.2169491525,0.159214831,1.9703557312,150300
8341,-118.32,33.94,37,0.0487846074,504,1468,479,4.5368,1,5.7202505219,0.1839416058,2.8615984405,168800
8342,-118.32,33.93,37,-0.1166178322,462,1327,445,4.25,1,5.3460674157,0.1941992434,1.8354080221,172100
8343,-118.33,33.93,37,-0.3676996518,356,925,338,4.4091,1,5.4171597633,0.1944292736,1.7822736031,148400
8344,-118.33,33.93,38,-0.8886486097,112,412,119,6.0718,1,5.8319327731,0.1613832853,0.8158415842,156000
8345,-118.34,33.93,35,-0.6508539667,284,742,253,4.0625,1,4.7944664032,0.2341302556,1.159375,159900
8346,-118.32,33.94,37,-0.5253130568,296,863,291,3.1563,1,5.1099656357,0.1990585071,1.8925438596,186200
8347,-118.32,33.94,38,-0.7177480281,170,499,169,4.6389,1,6.3136094675,0.1593252109,3.1383647799,183800
8348,-118.32,33.94,36,-0.4176411086,280,830,261,4.0536,1,6.5977011494,0.162601626,4.2783505155,189000
8349,-118.32,33.94,36,-0.6783446769,224,639,226,4,1,5.1017699115,0.1942758023,1.1555153707,192000
8350,-118.33,33.94,31,0.514752145,1102,3288,964,1.9309,1,3.8973029046,0.2933191376,7.8660287081,137500
8353,-118.33,33.96,24,1.7774920993,1290,2636,1271,4.2099,1,5.1243115657,0.1980654076,8.614379085,189800
8355,-118.32,33.95,44,-0.2302461009,360,1040,330,5.0912,1,6.4575757576,0.1689347724,1.0505050505,169800
8356,-118.34,33.95,33,-0.3255472295,459,1412,361,5.4359,1,5.3268698061,0.2386895476,2.7417475728,194100
8357,-118.32,33.97,52,-0.478120671,302,844,295,2.7139,1,5.3898305085,0.1899371069,3.3098039216,164900
8359,-118.32,33.96,47,-0.6123669724,292,704,264,3.3214,1,4.9128787879,0.2251349268,2.5787545788,166500
8360,-118.32,33.97,46,-0.5175240223,270,814,306,4.3919,1,4.9150326797,0.1795212766,2.9492753623,157100
8362,-118.33,33.96,42,-0.4341355347,361,737,319,2.3,1,5.2852664577,0.2141162515,0.7100192678,189200
8363,-118.33,33.96,42,-0.2517804905,517,1062,451,2.0057,1,4.6208425721,0.2480806142,0.4361396304,198200
8364,-118.35,33.97,33,-0.5216476288,474,1272,447,2.0694,1,3.3445190157,0.3170568562,3.043062201,143500
8366,-118.35,33.97,26,-0.4162665731,431,1130,404,3.2708,1,4.2698019802,0.2498550725,1.4160401003,128100
8367,-118.35,33.97,26,0.5491155327,1074,2340,904,2.6734,1,4.2389380531,0.2802713987,3.3238636364,143400
8368,-118.35,33.98,33,-0.3434161911,477,1518,449,3.1194,1,4.1959910913,0.2531847134,3.3436123348,152800
8369,-118.35,33.98,42,0.205023477,680,1785,609,3.745,1,5.0591133005,0.2207075625,2.6134699854,170800
8370,-118.34,33.98,47,0.0070903637,684,2374,607,2.3882,1,4.3640856672,0.2582106455,4.9458333333,137700
8373,-118.35,33.97,30,-0.4973641682,330,757,349,3.8056,1,4.435530086,0.2131782946,3.2076271186,323800
8374,-118.35,33.96,21,0.0368719664,881,1549,853,1.2094,1,3.1817116061,0.3246131172,1.6461211477,157500
8375,-118.35,33.96,26,0.063904498,681,1560,631,3.1354,1,4.3946117274,0.2455824017,2.5956738769,164300
8376,-118.35,33.95,28,0.9788869686,1328,3201,1196,2.681,1,3.9882943144,0.2784067086,12.4069767442,147700
8377,-118.34,33.95,25,0.5170430375,1281,4015,1178,2.1587,1,3.1935483871,0.3405103668,6.1579754601,143800
8378,-118.35,33.95,30,0.0125885057,765,2324,724,3.0519,1,3.6754143646,0.2874859076,1.9728353141,137500
8379,-118.35,33.95,42,-0.391524934,431,1507,380,2.8892,1,4.6815789474,0.2422709387,3.2548596112,159800
8380,-118.35,33.95,45,-0.7136244216,213,781,238,3.95,1,4.5210084034,0.1979553903,0.6680923867,164000
8381,-118.36,33.95,42,-0.6952972815,303,1082,299,3.7237,1,3.7324414716,0.2715053763,4.7665198238,170800
8382,-118.36,33.96,21,-0.3809868284,556,1286,557,2.7284,1,3.2351885099,0.3085460599,1.9633587786,146900
8383,-118.36,33.96,25,-0.3594524388,518,1498,451,2.8378,1,4.0997782705,0.2801514332,1.177672956,170000
8384,-118.36,33.96,26,0.4167019454,435,2742,951,2.5504,1,3.7255520505,435,5.1156716418,151300
8385,-118.36,33.95,26,0.2737502524,1089,3193,1020,2.6535,1,3.1676470588,0.3370473538,6.5163265306,177200
8386,-118.36,33.98,45,-0.4923242046,305,891,341,4.4038,1,4.5718475073,0.1956382296,1.8997867804,259400
8387,-118.36,33.98,46,-0.553720124,283,782,273,5.057,1,5.2197802198,0.1985964912,2.3136094675,246300
8389,-118.37,33.97,26,1.8503424813,1729,3333,1557,2.9646,1,4.2851637765,0.2591426859,5.6205733558,179800
8390,-118.36,33.97,18,-0.618323293,283,990,289,4.0179,1,4.4429065744,0.2204049844,1.9642857143,195800
8391,-118.37,33.97,21,0.4501489761,1060,2515,945,2.7464,1,3.8264550265,0.2931415929,5.1855670103,153100
8392,-118.36,33.98,29,0.1042242063,816,1715,775,2.7712,1,3.6916129032,0.2852149598,1.8109820486,160900
8393,-118.36,33.97,19,0.9243637267,1281,2917,1121,2.6823,1,4.1489741302,0.2754246399,6.6295454545,142500
8394,-118.36,33.96,17,0.365385953,934,2365,810,3.0393,1,4.2358024691,0.2722238414,8.2118055556,129200
8395,-118.36,33.96,37,-0.2233734234,573,2009,592,3.6583,1,3.625,0.2670083877,4.4644444444,177300
8396,-118.37,33.96,26,-1.1433958574,23,100,20,4.875,1,6.9,0.1666666667,0.7518796992,175000
8398,-118.36,33.95,42,-0.6847591759,302,1283,306,4.1635,1,3.7222222222,0.2651448639,3.1757425743,163900
8399,-118.36,33.95,42,-0.0465165212,627,2038,591,2.875,1,4.2842639594,0.2476303318,2.0711382114,177500
8400,-118.37,33.95,32,-0.7177480281,286,1053,277,2.8438,1,3.8519855596,0.2680412371,1.7094155844,181700
8402,-118.36,33.94,39,-0.5697563716,410,1666,371,3.3056,1,3.7466307278,0.2949640288,3.929245283,156800
8403,-118.36,33.94,38,-0.2128353178,688,3036,639,2.3125,1,3.3943661972,0.3171968649,17.0561797753,148500
8404,-118.37,33.94,29,-0.1688501815,813,3425,781,2.3675,1,2.900128041,0.3589403974,14.6995708155,149400
8408,-118.34,33.93,36,-0.5065277382,486,1824,470,2.2679,1,3.2510638298,0.3180628272,2.0633484163,153900
8409,-118.35,33.93,35,-0.7255370627,252,918,236,1.7344,1,4.4491525424,0.24,3.762295082,146900
8410,-118.35,33.93,34,-0.9239283545,189,810,180,1.9766,1,3.4277777778,0.3063209076,1.3613445378,162500
8411,-118.35,33.93,33,-0.2719403447,576,2649,561,2.3375,1,3.6363636364,0.2823529412,12.2073732719,170600
8412,-118.35,33.94,35,-0.541807483,435,1888,420,2.8462,1,3.4547619048,0.299793246,2.5274431058,149100
8415,-118.35,33.94,42,-0.7356169897,278,1369,261,3.3125,1,3.938697318,0.2704280156,4.5032894737,144600
8416,-118.34,33.94,37,0.216936118,903,3456,734,2.182,1,4.2329700272,0.2906340521,9.6806722689,147500
8417,-118.34,33.94,36,0.0744426036,1041,4033,944,2.4886,1,2.9618644068,0.3723175966,4.7114485981,160700
8418,-118.33,33.93,37,1.04578103,1134,3533,1035,3.2862,1,4.7497584541,0.2306753458,1.6066393815,152300
8420,-118.34,33.93,32,-0.632068648,399,1281,386,2.2976,1,3.2487046632,0.3181818182,6.7421052632,155700
8421,-118.34,33.93,37,-0.4561281029,407,1341,369,3.0677,1,4.4390243902,0.2484737485,1.780876494,167700
8422,-118.35,33.93,26,0.2393868647,857,2394,787,3.01,1,4.0101651842,0.2715462611,3.038071066,191900
8423,-118.35,33.93,31,0.0515336785,697,1973,598,3.5139,1,4.5919732441,0.2538237436,5.435261708,192800
8424,-118.35,33.93,25,-0.171141074,692,1603,673,2.11,1,3.3580980684,0.3061946903,3.3961864407,223300
8425,-118.36,33.93,27,0.8299789551,1231,3340,1113,3.1656,1,3.9937106918,0.2769403825,3.3943089431,204500
8426,-118.34,33.92,29,-0.5308111989,349,965,370,3.3558,1,3.9864864865,0.2366101695,2.0146137787,199600
8429,-118.36,33.92,26,0.4863450778,1144,2308,1009,2.6667,1,3.6620416254,0.3096075778,3.4654654655,229300
8430,-118.36,33.92,46,-0.6426067536,231,793,256,4.1023,1,4.80859375,0.1876523152,1.2237654321,226800
8431,-118.36,33.92,19,0.0794825671,883,1546,815,2.6375,1,3.4441717791,0.3145707161,2.0288713911,233800
8432,-118.36,33.93,19,0.215103404,918,2033,738,2.6961,1,4.2046070461,0.2958427328,1.321846554,212500
8433,-118.37,33.93,10,-1.1154469687,41,61,56,2.8958,1,3.5535714286,0.2060301508,0.2,245800
8434,-118.37,33.92,44,-0.776853055,181,502,171,4.4722,1,5.485380117,0.1929637527,1.0244897959,218300
8435,-118.37,33.92,36,-0.7140826001,197,509,197,4.9688,1,5.4568527919,0.183255814,1.6854304636,238900
8436,-118.37,33.92,40,-0.78143484,187,521,185,5.5255,1,5.0162162162,0.2015086207,1.2832512315,242700
8437,-118.37,33.92,39,-0.7149989571,206,556,204,4.8611,1,5.2598039216,0.1919850885,0.8924558587,245600
8439,-118.37,33.93,46,-1.0041095925,88,255,94,4.4474,1,4.7021276596,0.1990950226,0.6910569106,246900
8441,-118.36,33.91,41,-0.2682749167,439,1191,429,3.8,1,4.7738927739,0.2143554688,2.2220149254,222500
8442,-118.36,33.91,42,-0.3136345884,422,1184,423,4.3333,1,4.6075650118,0.216521293,2.8737864078,225600
8443,-118.36,33.9,42,-0.3200490875,388,1136,379,4.74,1,5.1055408971,0.2005167959,2.1679389313,230000
8444,-118.36,33.9,40,-0.6242796135,276,725,234,5.0452,1,5.4316239316,0.2171518489,2.7671755725,231900
8445,-118.37,33.91,41,-0.3502888687,427,1334,435,3.9355,1,4.2965517241,0.2284644195,3.0666666667,227800
8446,-118.37,33.91,35,-0.4084775386,283,812,282,5.6704,1,6.1773049645,0.162456946,0.7682119205,303700
8447,-118.37,33.9,35,-0.4501717823,269,707,252,5.6482,1,6.5515873016,0.1629315566,2.1687116564,294800
8448,-118.37,33.9,32,-1.0545092278,103,177,102,3.3409,1,3.2549019608,0.3102409639,0.3726315789,256300
8449,-118.38,33.91,36,0.1239258819,515,1463,534,5.8374,1,5.4382022472,0.1773415978,4.1327683616,289600
8450,-118.35,33.91,19,-0.3136345884,559,1282,498,2.7813,1,3.9136546185,0.2868137506,2.3016157989,231300
8451,-118.35,33.91,31,-0.0231494175,663,1675,612,3.5234,1,4.2205882353,0.2566782811,7.2510822511,265000
8453,-118.35,33.91,26,-0.2174171028,523,1331,520,3.87,1,4.1519230769,0.2422417786,2.6046966732,264500
8454,-118.35,33.91,25,-0.3434161911,554,1337,549,2.8512,1,3.4316939891,0.2940552017,12.9805825243,272800
8455,-118.35,33.9,25,0.3094881757,902,2299,837,3.0417,1,3.9534050179,0.2725899063,4.7697095436,237000
8456,-118.35,33.91,32,-0.4460481758,366,928,398,4.3187,1,4.1708542714,0.2204819277,1.9173553719,269700
8457,-118.35,33.91,29,-0.0790471949,535,1236,482,4.8409,1,5.1058091286,0.2173913043,8.2953020134,244000
8458,-118.35,33.91,34,-0.2650676671,448,1134,408,3.825,1,5.0367647059,0.2180048662,22.68,235400
8461,-118.36,33.9,39,-0.6723883563,222,640,206,3.5313,1,5.6601941748,0.1903945111,0.4,230400
8462,-118.33,33.92,23,-0.7626495214,288,670,251,3.267,1,3.8605577689,0.2972136223,0.5456026059,185400
8463,-118.33,33.91,39,-0.6458140031,312,1106,333,3.3491,1,3.6756756757,0.2549019608,1.2357541899,181800
8464,-118.34,33.91,17,0.4996322544,1023,2536,971,3.2649,1,3.8352214212,0.2747046187,2.43378119,202100
8465,-118.33,33.91,35,-0.7062935655,302,962,297,3.5903,1,3.6767676768,0.2765567766,0.5642228739,183300
8466,-118.34,33.91,8,0.5972242755,1404,2691,1142,2.4741,1,3.4474605954,0.3566167132,22.6134453782,185700
8467,-118.34,33.92,6,-0.7269115982,271,740,248,3.425,1,4.2217741935,0.258834766,0.4758842444,193800
8468,-118.34,33.91,12,3.3637060768,3638,7429,3405,2.6689,1,2.9295154185,0.3647117794,20.8095238095,192300
8469,-118.33,33.91,8,3.710089025,3335,7211,3028,2.455,1,3.5439233818,0.310781847,4.0994883457,192700
8470,-118.31,33.91,31,-0.5583019091,339,874,289,3.8173,1,4.8961937716,0.2395759717,0.5734908136,177900
8471,-118.31,33.91,36,-0.7663149494,173,625,179,4.2596,1,5.3687150838,0.1800208117,0.5369415808,181100
8473,-118.32,33.91,35,-0.775936698,197,640,215,4.2,1,4.3720930233,0.2095744681,0.9116809117,181300
8474,-118.32,33.91,35,-0.8029692297,159,605,170,3.6654,1,5.1823529412,0.180476731,1.7335243553,184500
8475,-118.32,33.91,34,0.1866963368,677,1920,640,4.5304,1,4.7515625,0.2226241368,2.5263157895,181300
8476,-118.32,33.91,34,-0.7172898496,198,757,231,5.7528,1,4.6233766234,0.1853932584,2.0132978723,180500
8477,-118.32,33.9,35,0.2545067553,680,1882,651,3.6625,1,4.8986175115,0.2132329884,9.1359223301,188000
8478,-118.31,33.92,35,-0.6077851874,246,672,219,4.8456,1,5.9680365297,0.1882172915,2.4436363636,146400
8479,-118.31,33.93,35,-0.4827024561,266,926,282,5.0653,1,5.6028368794,0.1683544304,3.5209125475,158000
8480,-118.32,33.93,34,-0.5028623102,273,804,287,4.9615,1,5.3519163763,0.177734375,1.3558178752,157800
8481,-118.32,33.92,35,-0.6196978285,219,710,184,4.8304,1,6.9619565217,0.1709601874,0.4568854569,152800
8482,-118.29,33.93,31,0.5775225999,1017,3590,962,2.0437,1,4.0478170478,0.2611710324,3.727933541,137200
8484,-118.29,33.92,34,-0.5770872277,240,906,248,5.3292,1,5.5403225806,0.1746724891,2.8049535604,155500
8485,-118.3,33.92,34,-0.2659840241,382,1258,380,3.0139,1,5.4026315789,0.1860691671,1.8637037037,154700
8487,-118.3,33.91,30,-0.3626596883,476,1491,420,3.0147,1,4.3857142857,0.2584147666,4.4112426036,155100
8491,-118.29,33.9,27,-0.7424896673,394,1067,400,1.7714,1,2.5325,0.3889437315,1.135106383,159400
8493,-118.3,33.9,27,0.2902446785,762,2099,647,3.4,1,5.0494590417,0.233241506,3.9087523277,224100
8495,-118.3,33.9,19,-0.097374335,689,1726,660,3.287,1,3.6681818182,0.2845931433,5.0615835777,181400
8497,-118.3,33.89,37,-0.2297879224,565,1369,565,3.285,1,3.7734513274,0.2650093809,3.933908046,218100
8498,-118.31,33.9,38,-0.5651745866,399,1131,405,3.5417,1,3.4567901235,0.285,3.2877906977,198400
8499,-118.29,33.89,33,-0.2270388514,567,1072,528,2.7428,1,4.0492424242,0.2652011225,1.9040852575,208900
8500,-118.29,33.89,32,-0.1276141162,583,1605,571,4.2171,1,4.1243432574,0.2475583864,5.9444444444,218200
8501,-118.29,33.88,36,-0.404353932,438,1175,419,3.0739,1,4.1789976134,0.2501427756,0.511091779,218600
8505,-118.3,33.88,26,-0.6471885386,312,807,330,4.0536,1,3.7,0.2555282555,0.5312705727,253600
8506,-118.3,33.88,29,-0.8171727633,229,563,204,3.7375,1,4.1666666667,0.2694117647,0.4845094664,247700
8507,-118.3,33.88,30,-0.5889998688,333,885,322,3.2574,1,4.1863354037,0.2470326409,2.3228346457,195300
8508,-118.3,33.88,35,0.2719175384,749,1881,696,2.8445,1,4.6364942529,0.2321041215,7.2346153846,242100
8509,-118.31,33.88,32,-0.097374335,671,1491,587,3.5644,1,4.1243611584,0.2771581991,3.8132992327,242300
8510,-118.31,33.88,35,-0.3182163735,412,1036,400,3.5556,1,4.8475,0.2124806601,5.9540229885,238000
8511,-118.31,33.88,21,-0.5239385213,430,686,400,2.3812,1,3.725,0.288590604,2.5501858736,237500
8512,-118.31,33.9,30,-0.1037888341,581,1724,531,3.4792,1,4.5329566855,0.2413793103,4.9116809117,194700
8513,-118.31,33.89,37,-0.162893861,508,1257,498,3.7639,1,4.5742971888,0.2230026339,3.6540697674,220600
8514,-118.31,33.89,35,-0.2242897804,423,1192,417,4.1458,1,5.1414868106,0.1972947761,4.8064516129,231500
8515,-118.32,33.9,36,-0.5101931662,300,831,291,4.0473,1,5.2233676976,0.1973684211,3.0328467153,212100
8516,-118.32,33.9,36,-0.4089357171,412,1245,423,4.1344,1,4.1158392435,0.236645606,2.1245733788,210300
8517,-118.32,33.9,37,-0.4442154618,401,1316,409,3.0526,1,4.0684596577,0.2409855769,4.802919708,216400
8518,-118.32,33.89,45,-0.323256337,453,1323,458,4.2813,1,4.2096069869,0.2349585062,3.8459302326,210100
8519,-118.32,33.89,44,-0.6109924369,252,695,249,5.1669,1,5.2208835341,0.1938461538,1.4271047228,220600
8520,-118.32,33.89,34,0.0190030047,560,1270,492,4.5053,1,5.4369918699,0.2093457944,1.9751166407,242000
8521,-118.33,33.9,21,1.8187281646,1984,5546,1745,2.6091,1,3.7839541547,0.3004694836,36.9733333333,163900
8522,-118.34,33.9,23,-0.1092869761,498,1309,493,4.9779,1,4.8580121704,0.2079331942,3.0091954023,224600
8523,-118.34,33.9,37,-0.9582917422,105,355,118,5.5133,1,4.593220339,0.1937269373,2.7307692308,227300
8524,-118.34,33.9,36,-0.6760537843,219,628,253,4.7426,1,4.5770750988,0.189119171,3.0338164251,242700
8525,-118.34,33.9,36,-0.5917489398,259,706,261,4.1776,1,5.1417624521,0.1929955291,1.8337662338,236600
8526,-118.33,33.89,39,-0.3452489052,361,982,357,4.1953,1,5.2661064426,0.1920212766,0.9388145315,226900
8528,-118.34,33.89,36,-0.1106615116,444,1346,445,6.0088,1,5.3752808989,0.1856187291,6.3490566038,245900
8529,-118.34,33.89,36,-0.164726575,411,1232,423,5.373,1,5.3758865248,0.1807387863,1.7933042213,244500
8531,-118.35,33.9,31,-0.4978223467,435,956,287,3.4698,1,5.3902439024,435,1.3560283688,225000
8532,-118.35,33.9,31,-0.7571513794,222,734,239,4.875,1,4.1046025105,0.2262996942,1.5550847458,232400
8533,-118.35,33.89,29,0.140420308,708,2175,684,3.6486,1,4.298245614,0.2408163265,8.1460674157,229000
8534,-118.35,33.89,34,-0.4093938956,387,1249,375,4.1552,1,4.64,0.2224137931,4.87890625,233900
8535,-118.36,33.9,41,-0.5857926192,349,655,329,2.9551,1,4.1185410334,0.2575645756,1.3674321503,205000
8538,-118.36,33.89,37,-0.4190156441,426,1266,424,3.375,1,4.054245283,0.2478184991,5.1885245902,228000
8539,-118.36,33.89,34,-0.8584088285,174,723,198,5.3169,1,3.8383838384,0.2289473684,1.3590225564,227600
8540,-118.36,33.9,18,0.3420188494,922,2276,854,4.0727,1,3.9578454333,0.2727810651,5.2563510393,214000
8542,-118.36,33.88,33,-0.1033306556,534,1644,523,4.2454,1,4.604206501,0.2217607973,117.4285714286,236800
8543,-118.36,33.88,28,-0.6050361164,319,827,308,2.65,1,4.262987013,0.2429550647,2.1820580475,260800
8544,-118.36,33.88,25,0.0968933503,710,1611,628,3.2049,1,4.5302547771,0.2495606327,6.1022727273,267400
8545,-118.36,33.88,22,-0.5706727286,336,930,287,2.7981,1,4.8362369338,0.242074928,1.3362068966,275000
8546,-118.36,33.88,26,-0.5766290492,286,829,278,3.9844,1,4.9460431655,0.208,2.6317460317,230700
8548,-118.35,33.88,36,-0.4813279206,411,1097,350,4.0737,1,4.5228571429,0.2596336071,1.6521084337,238200
8551,-118.35,33.88,36,-0.4886587766,362,1054,386,3.2594,1,4.0595854922,0.2310146777,2.4229885057,233900
