,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
13014,-121.26,38.7,9,2.3723907925,1348,3275,1178,4.3826,2,6.6315789474,0.1725550435,2.7801358234,146600
13018,-121.2,38.7,28,0.1493413231,471,1379,463,4.3214,2,6.4146868251,0.1585858586,2.9784017279,131700
13020,-121.22,38.68,10,1.6607578562,1278,2954,1169,3.4506,2,5.3567151411,0.2040881508,2.5269461078,139000
13028,-121.22,38.67,20,-0.5659645573,226,700,227,4.05,2,6.2202643172,0.1600566572,3.0837004405,130700
13041,-121.16,38.68,21,0.4004788819,667,1687,655,3.1161,2,5.3694656489,0.1896502701,2.5755725191,131600
13048,-121.28,38.55,35,2.0399893435,1279,4885,1272,2.6981,2,5.572327044,0.1804458239,3.840408805,112500
13049,-121.31,38.59,35,0.2985546807,560,1454,536,3.1711,2,6.1473880597,0.1699544765,2.7126865672,101900
13053,-121.3,38.61,25,0.028593283,464,1423,490,4.3235,2,5.5244897959,0.1714074621,2.9040816327,116900
13057,-121.28,38.61,23,-0.0448656008,504,1235,469,2.4722,2,5.4307036247,0.1978798587,2.6332622601,103300
13074,-121.33,38.57,17,-0.4700088905,350,706,338,2.3684,2,4.7958579882,0.2159161012,2.0887573964,150000
13079,-121.34,38.56,12,0.1516369132,628,1440,593,2.9896,2,5.0168634064,0.211092437,2.4283305228,118600
13080,-121.34,38.55,11,0.088737744,498,1701,504,4.1447,2,5.630952381,0.1754756871,3.375,114000
13086,-121.35,38.56,16,-0.0072179229,491,1265,485,4.5066,2,5.4206185567,0.1867630278,2.6082474227,140200
13093,-121.36,38.56,17,1.6437704893,938,3064,947,5.2881,2,6.5733896515,0.1506827309,3.2354804646,138000
13094,-121.37,38.55,21,0.0313479911,432,1287,440,4.5815,2,6.1659090909,0.159233321,2.925,125500
13095,-121.36,38.56,20,-0.6486058016,332,667,288,1.8288,2,4.2777777778,0.2694805195,2.3159722222,32500
13096,-121.37,38.56,27,-0.3754305776,509,852,450,2.0901,2,4.06,0.2785987958,1.8933333333,52500
13097,-121.3,38.51,19,-0.8368441912,134,457,133,4.15,2,6.1804511278,0.1630170316,3.4360902256,157500
13102,-121.27,38.44,19,0.0621088987,414,1320,404,5.8831,2,6.8811881188,0.1489208633,3.2673267327,209900
13103,-121.35,38.46,2,1.9959140133,1132,2816,984,4.3879,2,7.1056910569,0.1618993135,2.8617886179,144400
13111,-121.38,38.4,15,0.6933961809,637,1722,616,4.8831,2,6.7451298701,0.1533092659,2.7954545455,154400
13113,-121.35,38.4,11,-0.148167156,459,1373,424,3.175,2,5.4764150943,0.1976744186,3.2382075472,94400
13121,-121.27,38.31,17,-0.6890081876,202,626,178,4.4107,2,6.4269662921,0.1765734266,3.5168539326,151600
13137,-121.44,38.47,16,-0.656410808,223,787,233,4.1597,2,5.2145922747,0.1835390947,3.3776824034,95900
13139,-121.44,38.46,10,0.8269995257,897,2499,884,3.5461,2,5.0294117647,0.201754386,2.8269230769,103600
13147,-121.57,38.19,36,-0.5737695637,264,700,244,2.4353,2,5.7172131148,0.1892473118,2.868852459,162500
13154,-121.6,36.88,21,0.3541079616,624,1862,595,4.7813,1,5.7411764706,0.1826697892,3.1294117647,241500
13155,-121.5,36.81,20,-0.5967254649,230,731,217,4.2333,2,6.198156682,0.1710037175,3.3686635945,363300
13164,-121.38,36.85,13,0.6750314599,782,2903,747,3.7316,2,5.5087014726,0.190036452,3.8862115127,192400
13171,-121.42,36.85,7,-0.4677133003,325,677,304,2.3125,2,5.3486842105,0.1998769988,2.2269736842,170800
13174,-121.34,36.76,15,-0.0030858606,429,1289,357,4.1528,2,7.3893557423,0.1626231994,3.6106442577,336800
13180,-117.76,33.98,3,3.2217591358,1385,2497,856,6.7172,1,11.2873831776,0.1433450631,2.9170560748,292400
13183,-117.71,33.97,10,3.7699460557,2278,6474,2199,3.851,2,4.9367894497,0.2098378777,2.9440654843,137200
13186,-117.76,33.94,40,-0.7128823248,213,457,190,5.1165,1,5.7473684211,0.1950549451,2.4052631579,184200
13194,-117.69,34.07,34,0.6474843785,739,2470,753,3.8586,2,5.385126162,0.182244143,3.2802124834,136000
13195,-117.69,34.08,14,0.6846729384,886,2026,788,3.2344,2,5.2487309645,0.2142166344,2.5710659898,128200
13205,-117.69,34.05,10,-0.3533929125,366,1055,363,4.3264,2,5.1652892562,0.1952,2.9063360882,128900
13209,-117.72,34.05,31,-0.1949971944,526,1662,472,2.7321,2,4.7033898305,0.2369369369,3.5211864407,104300
13212,-117.7,34.04,13,1.2195454357,1025,2870,984,3.5954,2,5.387195122,0.1933597434,2.9166666667,163000
13215,-117.72,34.03,17,0.1181212975,476,1652,479,5.6029,2,6.0584551148,0.1640248105,3.4488517745,161800
13218,-117.72,34,15,0.7888927297,690,2410,666,5.4824,2,6.5510510511,0.1581480633,3.6186186186,179700
13219,-117.68,34,5,0.5125036796,580,2335,648,5.7338,2,5.8040123457,0.1542143047,3.6033950617,225400
13221,-117.7,34,15,1.0377346984,711,2711,762,5.7021,2,6.437007874,0.1449541284,3.5577427822,193100
13227,-117.68,34.01,20,2.1492594331,1555,5718,1538,3.2073,2,4.7633289987,0.2122577123,3.7178153446,123500
13243,-117.66,34.12,22,-0.1711230572,278,933,305,8.8204,2,7.4491803279,0.1223591549,3.0590163934,390500
13244,-117.65,34.14,9,0.5657613704,490,1815,490,8.4839,2,7.912244898,0.1263863812,3.7040816327,406700
13245,-117.65,34.13,24,-0.2404498787,296,913,302,5.9328,2,7.0231788079,0.1395568128,3.0231788079,255900
13246,-117.65,34.12,17,0.165869572,427,1291,406,6.2083,2,7.4039408867,0.1420492349,3.1798029557,242700
13249,-117.65,34.11,29,0.1295992481,634,1710,623,3.6219,2,4.6982343499,0.2166040314,2.7447833066,176600
13257,-117.65,34.12,27,-0.1591859886,340,1071,369,6.5587,2,6.2276422764,0.1479547433,2.9024390244,239000
13265,-117.66,34.1,26,-0.362575273,553,1109,536,2.2429,2,3.4608208955,0.2981132075,2.0690298507,150000
13272,-117.65,34.09,33,-0.0912365211,396,1209,412,4.3958,2,5.9368932039,0.1618969747,2.9344660194,145600
13273,-117.62,34.13,20,0.2622843569,516,1655,524,5.1261,2,6.1374045802,0.1604477612,3.1583969466,158800
13274,-117.62,34.11,17,-0.3561476206,311,831,262,6.148,2,7.1335877863,0.1663991439,3.1717557252,243900
13275,-117.62,34.11,31,-0.0384379484,414,1204,435,4.4637,2,5.8873563218,0.1616556033,2.767816092,192800
13276,-117.63,34.1,15,0.9890681879,1209,2554,1057,2.6582,2,4.5402081362,0.2519274849,2.4162724693,122800
13280,-117.65,34.1,44,-0.5136251027,337,831,326,3.0284,2,4.6809815951,0.2208387942,2.5490797546,115800
13300,-117.64,34.08,33,-0.3019716939,455,1369,475,2.4464,2,4.1831578947,0.2289884248,2.8821052632,122600
13301,-117.63,34.08,38,-0.383235584,371,1257,354,3.8355,2,5.1129943503,0.2049723757,3.5508474576,111700
13307,-117.62,34.08,22,-0.0085952769,631,1678,557,3.125,2,4.7145421903,0.2402894136,3.012567325,111800
13315,-117.65,34.07,52,-0.736297344,252,558,231,1.9236,2,4.5064935065,0.242074928,2.4155844156,117200
13332,-117.66,34.05,14,-0.0003311525,525,2021,511,3.6467,2,5.1741682975,0.1985627837,3.9549902153,147500
13338,-117.68,34.04,27,-0.950705461,103,321,103,3.9107,2,5.572815534,0.1794425087,3.1165048544,186500
13342,-117.66,34.02,11,0.3274791162,504,1690,482,6.7544,2,6.9668049793,0.1500893389,3.5062240664,207900
13348,-117.64,34.04,21,-0.3873676462,507,2556,484,2.4716,2,3.7210743802,0.2815102721,5.2809917355,102500
13364,-117.64,33.99,29,-0.7528255929,152,513,149,2.4375,2,6.744966443,0.1512437811,3.4429530201,181300
13375,-117.51,34.16,2,-0.8845924656,98,119,50,4.1,2,14.36,0.1364902507,2.38,315000
13378,-117.58,34.14,7,4.2116175943,1745,5499,1600,5.3678,2,7.38625,0.1476561178,3.436875,231700
13386,-117.56,34.12,4,1.9793857644,1271,3455,1228,4.7193,2,5.664495114,0.182719954,2.8135179153,178700
13389,-117.59,34.1,17,0.459705107,1035,1987,895,2.3603,2,4.0737430168,0.2838727372,2.2201117318,139300
13396,-117.58,34.02,4,1.539550698,1092,3182,1042,5.2692,2,5.7562380038,0.1820606869,3.0537428023,174800
13400,-117.42,34.13,4,4.1055613309,1796,5804,1705,4.8283,2,6.7958944282,0.1550012946,3.4041055718,141900
13403,-117.46,34.14,10,-0.8864289377,131,381,119,0.8926,2,6,0.1834733894,3.2016806723,116100
13404,-117.47,34.12,6,3.6363427109,1767,5690,1555,4.1797,2,6.7942122186,0.1672503549,3.6591639871,141000
13414,-117.48,34.08,17,-0.3722167515,390,1253,357,3.1028,2,5.137254902,0.2126499455,3.5098039216,106400
13423,-117.46,34.04,3,4.6946097549,2315,5820,1759,4.2429,2,7.3166571916,0.1798756799,3.3086981239,147300
13425,-117.4,34.15,4,4.3667994862,1864,5020,1524,4.7909,2,7.9763779528,0.1533399144,3.2939632546,149200
13428,-117.45,34.11,7,1.7039149504,1244,4052,1164,2.9112,2,5.4604810997,0.195720579,3.4810996564,121700
13431,-117.42,34.11,25,0.7420626914,893,2319,702,3.3958,2,6.0698005698,0.2095752171,3.3034188034,111900
13436,-117.44,34.1,43,-0.4732227166,400,926,349,2.075,2,4.6246418338,0.2478314746,2.6532951289,95100
13454,-117.41,34.11,29,0.6217737692,772,2602,760,3.5481,2,5.2618421053,0.1930482621,3.4236842105,105500
13455,-117.4,34.11,14,-0.3267640672,347,1443,376,4.2121,2,5.1409574468,0.1795137093,3.8377659574,128100
13457,-117.39,34.11,16,-0.6908446597,181,627,206,4.9444,2,5.5339805825,0.1587719298,3.0436893204,132700
13458,-117.38,34.11,36,-0.5269395254,264,894,275,3.3066,2,5.4436363636,0.1763527054,3.2509090909,96300
13465,-117.38,34.13,23,-0.6054487074,300,722,263,2.1856,2,5.0418250951,0.2262443439,2.7452471483,107800
13470,-117.36,34.09,32,0.4459315663,631,2131,593,3.2879,2,6.0978077572,0.1745022124,3.5935919056,95500
13475,-117.36,34.08,4,2.8563011892,1832,4775,1554,3.7348,2,5.7052767053,0.2066320776,3.0727155727,125800
13476,-117.4,34.09,5,1.6277013585,993,3615,963,4.4034,2,6.4278296989,0.1604200323,3.753894081,133200
13478,-117.39,34.07,15,-0.3116131724,331,1118,323,3.8558,2,6.0866873065,0.1683621567,3.4613003096,122700
13482,-117.37,34.1,10,0.3485985453,855,1656,675,1.6977,2,5.042962963,0.2511750881,2.4533333333,91300
13490,-117.36,34.1,33,-0.3400784898,343,1366,338,3.6227,2,5.6331360947,0.1801470588,4.0414201183,92800
13492,-117.4,34.06,17,1.2884131392,1008,3533,940,3.9191,2,5.7989361702,0.1849201981,3.7585106383,101600
13495,-117.35,34.04,14,0.1589828016,522,1729,537,3.5139,2,5.5698324022,0.1745235707,3.2197392924,146800
13496,-117.35,34.17,28,-0.3396193718,372,1480,341,2.9844,2,5.5865102639,0.1952755906,4.3401759531,79200
13501,-117.34,34.14,37,-0.3722167515,393,1198,348,2.225,2,5.2701149425,0.2142857143,3.4425287356,81600
13504,-117.32,34.13,41,-0.3708393974,409,1430,344,2.4524,2,5.3401162791,0.2226456179,4.1569767442,70400
13505,-117.32,34.12,37,0.1025112847,574,2055,563,2.3508,2,5.0941385435,0.20013947,3.6500888099,70500
13513,-117.32,34.11,41,-0.6499831556,302,994,270,1.4891,2,4.5518518519,0.2457282343,3.6814814815,67300
13518,-117.34,34.1,14,4.2157496565,2445,6640,2299,2.4878,2,5.1444106133,0.2067303627,2.8882122662,103800
13520,-117.35,34.2,5,3.0413257526,1605,4916,1519,4.4367,2,6.1020408163,0.173157838,3.2363396972,133200
13530,-117.32,34.17,6,1.3848279241,1287,2943,1162,3.6362,2,4.8717728055,0.2273449921,2.5327022375,106500
13531,-117.3,34.18,19,-0.0545070793,381,1176,381,5.5136,2,6.6299212598,0.1508313539,3.0866141732,137100
13538,-117.3,34.15,33,-0.4764365428,282,608,260,4.3438,2,6.1807692308,0.1754822651,2.3384615385,115000
13544,-117.31,34.15,34,-0.2790157927,385,1195,391,3.9231,2,5.2097186701,0.1890034364,3.0562659847,96000
13545,-117.3,34.15,45,-0.7817500284,166,401,174,3.8594,2,5.4137931034,0.1762208068,2.3045977011,90800
13546,-117.31,34.13,38,-0.6233543103,284,1047,269,2.2865,2,4.7843866171,0.2206682207,3.8921933086,65500
13548,-117.31,34.12,37,-0.5659645573,343,1127,351,1.1667,2,4.0227920228,0.242917847,3.2108262108,70900
13564,-117.28,34.15,38,-0.304726402,343,796,344,3.8125,2,5.7587209302,0.1731448763,2.3139534884,97400
13577,-117.3,34.14,37,-0.5466816004,261,761,248,2.3438,2,5.8629032258,0.1795048143,3.0685483871,88100
13589,-117.29,34.12,45,-0.5857066324,351,1046,274,1.8438,2,4.996350365,0.2563915267,3.8175182482,72100
13593,-117.29,34.11,35,-0.1004188816,715,1920,586,1.5561,2,4.1399317406,0.2947238252,3.2764505119,68000
13601,-117.25,34.16,37,-0.4296065044,278,744,274,3.7188,2,6.2372262774,0.162668227,2.7153284672,116600
13606,-117.26,34.17,30,-0.3249275951,351,945,344,3.8906,2,5.6308139535,0.1812080537,2.7470930233,123700
13613,-117.25,34.13,33,0.1162848254,503,1374,487,3.6856,2,5.9507186858,0.1735679779,2.8213552361,90000
13621,-117.25,34.12,17,0.2122404923,752,2160,643,1.8463,2,4.832037325,0.2420341165,3.3592534992,72600
13627,-117.27,34.11,44,-0.9539192871,134,565,150,1.8281,2,3.78,0.2363315697,3.7666666667,62900
13629,-117.33,34.09,29,-0.3143678805,415,1681,435,2.9292,2,4.5057471264,0.2117346939,3.8643678161,84500
13642,-117.33,34.05,26,-0.9327998581,149,431,130,1.3977,2,4.7153846154,0.2430668842,3.3153846154,73100
13650,-117.32,34.07,26,-0.7684356057,245,592,207,2.1125,2,4.690821256,0.2523171988,2.8599033816,84000
13655,-117.31,34.04,29,-0.0751673903,383,1188,385,4.7344,2,6.4441558442,0.1543732366,3.0857142857,134600
13658,-117.3,34.05,7,0.930760199,1121,2534,1046,3.4228,2,4.4665391969,0.2399400685,2.4225621415,115700
13669,-117.27,34.08,38,-0.7124232068,256,856,212,1.4279,2,5.1556603774,0.2342177493,4.0377358491,73000
13671,-117.25,34.07,21,0.1938757714,706,2140,687,2.4432,2,4.4643377001,0.2301923704,3.114992722,78800
13680,-117.24,34.04,4,0.754917996,682,1981,705,5.3366,2,6.0836879433,0.1590114246,2.809929078,165100
13683,-117.23,34.14,16,-0.0310920601,521,956,472,2.5625,2,5.4597457627,0.2021730695,2.0254237288,129400
13687,-117.21,34.14,16,-0.4736818346,245,811,267,5.2591,2,6.0411985019,0.1518908865,3.0374531835,140700
13689,-117.2,34.15,18,-0.3607388009,251,747,256,7.732,2,7.26171875,0.1350188273,2.91796875,173200
13690,-117.2,34.14,14,0.0010462016,524,989,479,3.1513,2,5.5260960334,0.1979599547,2.0647181628,160000
13703,-117.23,34.11,22,-0.6807440632,221,995,244,2.5875,2,4.762295082,0.1901893287,4.0778688525,81300
13707,-117.22,34.11,26,0.1502595592,435,1972,532,2.0388,2,5.5864661654,435,3.7067669173,80400
13714,-117.17,34.12,2,0.5611701901,573,1275,433,5.4138,2,8.9307159353,0.1481768813,2.9445727483,164400
13715,-117.12,34.1,40,-1.1701638762,14,46,14,3.2708,2,6.8571428571,0.1458333333,3.2857142857,162500
13717,-117.18,34.08,28,-0.1844374799,399,1464,379,3.2105,2,5.9182058047,0.1778867588,3.8627968338,90300
13720,-117.18,34.07,14,-0.636668733,245,752,264,3.3924,2,4.7651515152,0.1947535771,2.8484848485,97400
13730,-117.17,34.05,29,0.6254467134,700,1576,696,3.1801,2,5.757183908,0.174694285,2.2643678161,149300
13732,-117.18,34.05,52,-0.3786444038,342,601,315,2.6129,2,5.7777777778,0.1879120879,1.9079365079,137000
13739,-117.21,34.05,4,0.1190395336,764,1250,664,3.2131,2,4.3734939759,0.2630853994,1.8825301205,137500
13753,-117.16,34.05,23,0.2618252389,462,1411,435,6.0701,2,7.3908045977,0.1437013997,3.2436781609,149900
13755,-117.15,34.04,14,0.0919515702,420,1172,377,7.5822,2,7.5464190981,0.1476274165,3.1087533156,283100
13756,-117.16,34.06,33,-0.2496322392,468,1997,412,2.8125,2,5.0995145631,0.2227510709,4.8470873786,117200
13757,-117.16,34.06,17,-0.1651545229,554,1412,541,1.8152,2,4.2236598891,0.2424507659,2.6099815157,94300
13758,-117.14,34.01,26,2.2571521686,1051,2909,1012,7.2972,2,7.4713438735,0.1390027774,2.8745059289,269600
13764,-117.12,34.06,38,-1.0852270418,55,151,52,1.3906,2,5.4038461538,0.1957295374,2.9038461538,120800
13777,-117.08,34.03,23,0.5588746,699,2082,652,3.154,2,5.9233128834,0.1809943035,3.1932515337,115700
13778,-117.08,34.02,20,0.2140769644,563,1453,538,3.3365,2,5.782527881,0.180970749,2.7007434944,122800
13780,-117.05,34.02,21,0.2081084301,646,1351,614,2.598,2,5.0456026059,0.2085216269,2.2003257329,106700
13782,-117.04,34.02,24,0.9266281368,1213,1851,1116,1.4418,2,4.1783154122,0.2601329616,1.6586021505,103500
13783,-117.05,34.03,28,0.167246926,698,1200,626,1.3993,2,4.8067092652,0.2319707544,1.9169329073,104600
13784,-117.06,34.03,27,-0.3212546509,446,859,418,1.5203,2,4.6531100478,0.2293059126,2.0550239234,126200
13786,-117.04,34.03,29,0.3352841226,795,1760,699,2.7028,2,4.8283261803,0.2355555556,2.5178826896,92000
13787,-117.04,34.04,30,0.3807368069,735,1674,691,2.5863,2,5.0274963821,0.2115716753,2.4225759768,98300
13788,-117.29,35.54,35,2.4228937751,1636,3431,1329,3.4145,2,5.9608728367,0.2065135067,2.5816403311,40400
13793,-117.44,34.45,6,1.5716889597,1137,3094,947,3.5167,2,6.4076029567,0.1873764008,3.2671594509,130900
13796,-117.42,34.59,8,1.2856584311,1360,3220,1214,1.7567,2,4.4851729819,0.2497704316,2.6523887974,69500
13797,-117.41,34.58,14,-0.8198568243,212,541,181,1.6838,2,4.7458563536,0.246798603,2.9889502762,57900
13801,-117.36,34.54,7,0.5946858058,764,2140,711,3.0357,2,5.5414908579,0.1939086294,3.0098452883,91300
13802,-117.63,34.37,20,2.0234610947,1306,2197,810,3.7252,2,8.7061728395,0.1851956892,2.712345679,167100
13805,-117.55,34.25,39,-0.4897509655,317,872,322,4.555,2,4.900621118,0.200887199,2.7080745342,153100
13808,-117.02,34.9,37,-0.6637566963,351,782,296,1.6515,2,4.0506756757,0.2927439533,2.6418918919,61600
13809,-117.06,34.9,36,0.0841465638,916,1762,736,1.4318,2,3.8423913043,0.323903819,2.3940217391,59600
13810,-117.01,34.9,34,-0.206934263,519,1326,515,2.1056,2,4.2601941748,0.2365542388,2.5747572816,72000
13811,-117,34.89,29,-0.0035449787,512,1188,446,2.99,2,5.9125560538,0.1941600303,2.66367713,69400
13816,-117.22,34.44,5,0.9835587717,910,1944,806,2.6576,2,5.9392059553,0.1900981826,2.41191067,98500
13821,-117.25,34.49,4,-0.1252112549,361,1017,322,5.1112,2,7.3664596273,0.1521922428,3.1583850932,170900
13823,-117.21,34.49,14,-0.2386134067,348,1067,360,3.6333,2,5.9027777778,0.1637647059,2.9638888889,116200
13827,-117.18,34.48,8,0.420680075,691,2156,659,2.7778,2,5.4036418816,0.1940466161,3.2716236722,86900
13830,-117.26,34.53,10,0.2104040202,520,1283,464,3.071,2,6.6875,0.1675797615,2.7650862069,151600
13832,-117.23,34.51,9,1.4284441364,807,2158,758,5.5875,2,7.5936675462,0.1402015288,2.8469656992,167800
13840,-117.3,34.54,31,-0.6752346469,360,1161,328,1.06,2,3.5792682927,0.3066439523,3.5396341463,56500
13843,-117.32,34.55,18,-1.0861452779,59,188,60,0.8246,2,4.65,0.2114695341,3.1333333333,91700
13851,-117.32,34.51,16,0.1961713615,612,1283,604,2.8929,2,5.0860927152,0.19921875,2.1241721854,115600
13855,-117.32,34.49,7,0.8903578129,1051,2049,918,1.6232,2,4.9934640523,0.2292757417,2.2320261438,93400
13861,-117.26,34.48,6,0.912395478,753,1851,694,4.1933,2,6.674351585,0.1625647668,2.6671469741,163100
13865,-117.29,34.41,11,1.5101671445,1380,2756,1239,1.5758,2,4.789346247,0.2325581395,2.2243744956,108300
13867,-117.27,34.4,8,1.559751891,979,3031,991,3.3438,2,6.0968718466,0.1620324396,3.0585267407,124400
13871,-117.32,34.41,13,-0.2813113828,348,1038,344,4.2891,2,5.9069767442,0.1712598425,3.0174418605,120100
13872,-117.33,34.41,13,0.4771515918,604,1767,585,3.7478,2,6.2974358974,0.1639522258,3.0205128205,113500
13874,-117.31,34.39,15,-0.4323612125,273,847,266,3.7917,2,6.4022556391,0.1603053435,3.1842105263,123400
13877,-117.31,34.44,10,-0.4195059079,299,1056,312,3.6007,2,5.5480769231,0.1727325246,3.3846153846,104000
13881,-117.34,34.46,9,1.5326639277,1122,3515,1064,3.1505,2,5.6231203008,0.1875313388,3.3035714286,102000
13882,-117.27,34.42,9,1.3765637997,1005,3166,957,3.2077,2,5.8965517241,0.178096757,3.3082549634,93300
13883,-117.26,34.43,11,0.8963263472,782,2534,776,3.3368,2,5.9239690722,0.1701109419,3.2654639175,99300
13889,-116.51,34.85,15,0.2315234493,713,1281,486,2,2,6.4794238683,0.2264210861,2.6358024691,64700
13890,-116.57,35.43,8,3.3654630771,1743,6835,1439,2.7138,2,6.9318971508,0.1747368421,4.7498262682,22500
13898,-116.29,34.18,15,0.715433846,966,1756,695,2.182,2,6.0474820144,0.2298358315,2.526618705,60800
13900,-116.73,34.52,16,-0.6417190312,315,433,159,1.0568,2,7.8427672956,0.252606255,2.7232704403,75000
13905,-116.39,34.15,15,1.3490167183,1149,2709,964,1.9779,2,5.7914937759,0.2058033315,2.8101659751,73300
13908,-116.43,34.1,17,1.8540465441,1296,2677,1227,2.4828,2,5.4466177669,0.193924884,2.1817440913,84000
13909,-116.4,34.09,9,1.0147787973,872,2098,765,3.2723,2,6.3464052288,0.1796086509,2.7424836601,97800
13918,-116.05,34.12,19,-1.0760446814,65,150,56,3.125,2,5.375,0.2159468439,2.6785714286,65600
13920,-115.85,34.2,34,0.5616293082,1257,890,423,1.3571,2,9.1442080378,0.3249741468,2.1040189125,41000
13921,-115.52,34.22,30,-0.9663154738,136,122,63,1.3333,2,8.5714285714,0.2518518519,1.9365079365,42500
13927,-114.65,34.89,17,-0.0407335386,587,1005,401,1.6991,2,6.3740648379,0.2296557121,2.506234414,69100
13937,-117.28,34.24,16,0.3807368069,633,853,315,5.2185,2,11.0285714286,0.1822107081,2.7079365079,128600
13938,-117.27,34.24,34,0.4785289459,756,941,367,2.875,2,10.0463215259,0.2050447518,2.5640326975,117600
13943,-117.17,34.28,13,1.0202882135,718,780,250,7.1997,2,19.468,0.1475241422,3.12,253800
13952,-117.13,34.24,17,0.0841465638,506,673,274,5.2563,2,10.3211678832,0.1789250354,2.4562043796,144100
13955,-117.1,34.21,22,0.8045027425,931,1145,445,4.5268,2,9.8808988764,0.2117352741,2.5730337079,108400
13957,-117.06,34.17,21,-0.0572617874,582,416,151,2.712,2,16.6887417219,0.230952381,2.7549668874,89000
13958,-117.13,34.17,17,-0.6720208208,271,248,114,5.5762,2,10.3596491228,0.2294665538,2.1754385965,150000
13963,-116.88,34.25,11,-0.7142596789,198,230,90,4.9643,2,12.1,0.1818181818,2.5555555556,176000
13968,-116.89,34.27,13,0.4665918773,770,567,228,4.4063,2,16.0570175439,0.2103250478,2.4868421053,152600
13992,-117.08,34.96,28,-0.3983864788,307,721,259,3.6343,2,6.861003861,0.1727630838,2.7837837838,79800
